protocol_slug,protocol_id,size_mb,status_code,error,retries
dackieswap-v3,3345,1.96,200,,0
cookiebase-dex,3346,0.2,200,,0
meridian-finance,3347,0.45,200,,0
soswap,3348,0.38,200,,0
echodex-v3,3349,0.74,200,,0
pulsar-money,3350,1.91,200,,0
boobs.finance,3351,0.69,200,,0
paladin-dullahan,3352,0.19,200,,0
mooncake-finance,3353,0.93,200,,0
slisbnb,3354,0.19,200,,0
sable-finance,3355,0.38,200,,0
neuron,3356,0.36,200,,0
antihero-finance,3357,0.49,200,,0
krav,3358,0.66,200,,0
phoenix-ergo,3359,0.26,200,,0
aquarius-loan,3360,1.42,200,,0
alien-base-v2,3361,0.98,200,,0
orchai-lst,3362,0.31,200,,0
halotrade-cosmos,3363,0.19,200,,0
themis-lsdfil,3364,0.17,200,,0
gmx-v2-perps,3365,1.34,200,,0
cochilli,3366,0.14,200,,0
psy,3367,0.17,200,,0
preon-finance,3368,0.58,200,,0
bounce-finance,3369,0.56,200,,0
sweep-n-flip,3370,0.44,200,,0
locus-finance,3371,0.45,200,,0
iceswap,3372,0.17,200,,0
swapbased-perp,3373,0.32,200,,0
ithil,3374,0.34,200,,0
edebase,3375,0.23,200,,0
aark-digital,3376,0.56,200,,0
friend.tech-v1,3377,0.22,200,,0
basetrade,3378,0.13,200,,0
yamato-protocol,3379,0.18,200,,0
baso-finance,3380,0.37,200,,0
thegoblins,3381,0.18,200,,0
throne-v3,3382,0.36,200,,0
throne-v2,3383,0.21,200,,0
pwn,3384,2.3,200,,0
synthswap-v3,3385,0.39,200,,0
meridian-trade,3386,0.34,200,,0
bryan-on-base,3387,0.51,200,,0
sanctum-reserve,3388,0.19,200,,0
mantadao,3389,0.0,200,,0
cookiebase-farm,3390,0.68,200,,0
liquid-collective,3391,0.21,200,,0
omnibtc,3392,1.62,200,,0
termfinance-lend,3393,0.88,200,,0
impls,3394,0.7,200,,0
onering-v2,3395,0.16,200,,0
logx-v1,3396,0.66,200,,0
binary-swap,3397,0.25,200,,0
v2swap,3398,0.23,200,,0
bridge-lz,3399,0.37,200,,0
duckpools,3400,0.39,200,,0
seaswap,3401,0.32,200,,0
flitswap,3402,0.17,200,,0
opankeswap,3403,0.17,200,,0
abex-finance,3404,0.29,200,,0
meta-pool-eth,3405,0.18,200,,0
tempest-capital,3406,0.56,200,,0
fuzio,3407,0.38,200,,0
lynex-v2,3408,1.44,200,,0
swapbased-concentrated-liquidity,3409,0.64,200,,0
bas3d,3410,0.59,200,,0
pixelswap,3411,0.69,200,,0
denet-file-token,3412,0.28,200,,0
fourdex,3413,0.17,200,,0
luigiswap,3415,0.34,200,,0
knight-dex,3416,0.18,200,,0
unclesam-protocol,3417,0.31,200,,0
meowl,3418,0.28,200,,0
mobydex,3419,0.17,200,,0
energon-dex,3420,0.4,200,,0
mendi-finance,3421,1.14,200,,0
orange-finance,3422,0.3,200,,0
zena-finance,3423,0.2,200,,0
raccoon-finance,3424,0.08,200,,0
scallop-pool,3425,0.25,200,,0
chocobase,3426,0.56,200,,0
balloonswap,3427,0.14,200,,0
intswap,3428,0.17,200,,0
yfx,3429,0.26,200,,0
cuanswap,3430,0.23,200,,0
synthswap-perps,3431,0.21,200,,0
vooi-v1,3432,0.26,200,,0
bagelswap,3433,0.27,200,,0
spacefi-zksync,3434,0.59,200,,0
astrovault,3435,1.55,200,,0
fedex-finance,3436,0.17,200,,0
pyswap,3437,0.29,200,,0
baklava-space,3438,2.01,200,,0
hydration,3439,0.82,200,,0
knightswap-lending,3440,0.87,200,,0
autotronic,3441,0.25,200,,0
bad-idea-ai,3442,0.0,200,,0
loot--dao,3443,0.0,200,,0
liquid-finance-protocol,3444,0.18,200,,0
xops-finance,3445,0.17,200,,0
alien-base-stableswap,3446,0.26,200,,2
altitude,3447,1.68,200,,2
parallel-lending,3448,1.77,200,,2
parallel-staking,3449,0.18,200,,2
aerodrome-v1,3450,3.12,200,,2
astarter-launch-ispo,3451,0.18,200,,2
cygnusdao,3452,1.15,200,,2
racoon.bet,3453,0.0,200,,2
danogo,3454,0.18,200,,2
marswap,3456,0.58,200,,2
shibex,3457,0.21,200,,0
woofswap,3458,0.21,200,,0
dogswap,3459,0.22,200,,0
woof-finance,3460,0.21,200,,0
basin-dao,3461,0.59,200,,0
mvcswap,3462,0.18,200,,0
tutellus,3463,0.3,200,,0
sharesgram,3464,0.17,200,,0
kinetix-derivatives,3465,0.48,200,,0
bloom,3466,0.15,200,,0
backedfi,3467,1.13,200,,0
lybra-v2,3468,0.32,200,,0
bonedex,3469,0.12,200,,0
andromeada,3470,0.31,200,,0
stablebase,3471,0.43,200,,0
shibfi,3472,0.29,200,,0
prismalst,3473,0.35,200,,0
levana-perps,3474,1.15,200,,0
base3d,3475,0.17,200,,0
alvey-dex,3476,0.18,200,,0
alternity,3477,0.3,200,,0
astarter-amm,3478,1.02,200,,0
myso-v2,3479,1.47,200,,0
based-farm,3480,0.43,200,,0
solidly-v3,3481,2.89,200,,0
comfyswap,3482,0.26,200,,0
morphex-v1-perps,3483,0.33,200,,0
polylend,3484,0.37,200,,0
basetasm-finance,3485,0.4,200,,0
aeria,3486,0.17,200,,0
stealthpad,3487,0.32,200,,0
sparkswap,3488,0.74,200,,0
haedal-protocol,3489,0.18,200,,0
basic-attention,3490,0.0,200,,0
wise-lending-v1,3491,0.22,200,,0
hodlify,3492,0.37,200,,0
friendroom,3493,0.17,200,,0
chewyswap,3494,0.41,200,,0
broswap,3495,0.15,200,,0
esper-finance,3496,0.27,200,,0
premia-v3,3497,0.62,200,,0
liquis,3498,1.29,200,,0
ekubo,3499,0.75,200,,0
circuit-protocol,3500,0.4,200,,0
valorem,3501,0.2,200,,0
seamless-v1,3502,1.05,200,,0
the-standard,3503,0.38,200,,0
amphora,3504,0.39,200,,0
cubiswap,3505,0.25,200,,0
dalmatian,3506,0.17,200,,0
basex,3507,1.71,200,,0
plantbaseswap,3508,0.35,200,,0
nether.fi,3509,0.49,200,,0
abachi,3510,0.0,200,,0
leech-protocol,3511,0.49,200,,0
cairofi,3512,0.34,200,,0
cavalre,3513,0.56,200,,0
vmex-finance,3514,1.4,200,,0
dackieswap-v2,3515,1.21,200,,0
ace-of-base,3517,0.26,200,,0
messina-liquid-staking,3518,0.18,200,,0
basepaint,3519,0.0,200,,0
monarchpay,3520,0.12,200,,0
one-guy-finance,3521,0.12,200,,0
w3bank,3522,0.25,200,,0
xbased,3523,0.27,200,,0
jumper-exchange,3524,0.0,200,,0
flashpulse,3525,0.19,200,,0
rexdex,3526,0.21,200,,0
blazebot,3527,0.0,200,,0
caviar-tangible,3528,0.16,200,,0
dip-exchange,3529,0.43,200,,0
bmx-classic-perps,3530,0.74,200,,0
mozaic,3531,1.02,200,,0
manga-fi,3532,0.19,200,,0
kinetix-amm-v2,3533,0.45,200,,0
kinetix-amm-v3,3534,0.86,200,,0
posttechsofi,3535,0.17,200,,0
punkswap,3536,0.51,200,,0
thena-alpha,3537,0.0,200,,0
pancakeswap-perps,3538,0.0,200,,0
polyfriend.tech,3539,0.16,200,,0
moonbase,3540,0.35,200,,0
sandyswap,3541,0.24,200,,0
tonstakers-lsd,3542,0.18,200,,0
bitstamp,3543,3.4,200,,0
coinw,3544,1.34,200,,0
kraken,3545,1.07,200,,0
coinex,3546,0.54,200,,0
fastex,3547,0.75,200,,0
shoebill-v2,3548,2.74,200,,0
vvs-flawless,3549,2.32,200,,0
opbanana,3550,0.2,200,,0
tholgar,3551,0.21,200,,0
mantaswap,3552,0.05,200,,0
reservoir,3553,0.32,200,,0
apertureswap,3554,0.61,200,,0
radpie,3555,0.92,200,,0
allinxswap,3556,0.35,200,,0
starksport,3557,0.26,200,,0
stakestone-stone,3558,0.18,200,,0
armada,3559,0.67,200,,0
tprotocol-v2,3560,0.21,200,,0
tegro,3561,0.0,200,,0
celestia,3562,0.0,200,,0
cipher.rip,3563,0.16,200,,0
the-arena,3564,0.17,200,,0
ball-exchange,3565,0.19,200,,0
friend3,3566,0.25,200,,0
bluemeteor,3567,0.19,200,,0
bass-exchange,3568,0.04,200,,0
phame-protocol,3569,0.46,200,,0
marginfi-lst,3570,0.17,200,,0
magicsea-amm,3571,0.47,200,,0
solv-funds,3572,0.89,200,,0
solv-rwa,3573,0.17,200,,0
arcanum,3574,0.36,200,,0
scale,3575,0.63,200,,0
gammaswap-classic,3576,0.39,200,,0
bitmart,3577,9.15,200,,0
klever-exchange,3578,0.87,200,,0
btse,3579,0.16,200,,0
digift,3580,0.32,200,,0
glacier-exchange-v3,3581,0.42,200,,0
chaingpt,3582,0.63,200,,0
ancora-finance,3583,0.27,200,,0
phiat-protocol,3584,1.19,200,,0
tangleswap,3585,0.67,200,,0
laari-finance,3586,0.01,200,,0
fan.tech,3587,0.17,200,,0
ohmycrypt,3588,0.19,200,,0
ft33-dao,3589,0.27,200,,0
mauve,3590,0.36,200,,0
ton-locker,3591,0.29,200,,0
promethium,3592,0.29,200,,0
newthrone,3593,0.24,200,,0
coinbase-wrapped-staked-eth,3594,0.18,200,,0
iotabee,3595,0.36,200,,0
yieldflow,3596,0.77,200,,0
zeroliquid,3597,0.45,200,,0
mountain-protocol,3598,0.49,200,,0
perennial-v2,3599,0.17,200,,0
cockfights-game,3600,0.15,200,,0
escrow,3601,0.12,200,,0
contango-v2,3602,5.71,200,,0
sdai,3603,0.18,200,,0
zendex,3604,0.23,200,,0
blex,3605,0.19,200,,0
beam-swap,3607,0.25,200,,0
alpha,3608,0.08,200,,0
basedmarkets,3609,0.0,200,,0
wild-base,3610,0.46,200,,0
friendzy,3611,0.14,200,,0
hub3,3612,0.16,200,,0
scroll-swap,3613,0.19,200,,0
redemption-finance,3614,0.54,200,,0
deeppdao,3615,0.16,200,,0
scrollswap-finance,3616,0.15,200,,0
nemoswap,3617,0.18,200,,0
levvy-for-tokens,3618,0.33,200,,0
skydrome,3619,0.25,200,,0
xena-finance,3620,0.46,200,,0
contrax-finance,3621,0.8,200,,0
monocerus,3622,0.4,200,,0
voltage-liquid-staking,3623,0.17,200,,0
voltage-stableswap,3624,0.29,200,,0
nano-swap,3625,0.25,200,,0
spacefi-scroll,3626,0.26,200,,0
tomo,3627,0.16,200,,0
keysea,3628,0.16,200,,0
metalend,3629,0.42,200,,0
factor-leverage-vault,3630,0.65,200,,0
quillswap,3632,0.19,200,,0
pacificswap-v2,3633,0.35,200,,0
pacificswap-v3,3634,0.42,200,,0
money-mates,3635,0.15,200,,0
aftermath-afsui,3636,0.17,200,,0
hope-lend,3637,0.16,200,,0
hope-collateral,3638,0.31,200,,0
roseonx,3639,0.33,200,,0
voltageswap,3640,0.22,200,,0
lyvefinance,3641,0.35,200,,0
ultraswap,3642,0.33,200,,0
amphor,3643,0.34,200,,0
flooring-protocol,3644,1.04,200,,0
caviarnine-shape-liquidity,3645,0.2,200,,0
ociswap-basic,3646,0.91,200,,0
syncyield,3647,0.41,200,,0
paradex,3648,0.17,200,,0
sui-pearl,3649,0.43,200,,0
dx25,3650,1.1,200,,0
loanshark-core,3651,0.5,200,,0
nostra-money-market-alpha,3652,0.62,200,,0
mellow,3653,0.15,200,,0
vapordex-v2,3654,0.65,200,,0
simps,3655,0.16,200,,0
words.art,3656,0.16,200,,0
uniswap-labs,3657,0.0,200,,0
sociogram,3658,0.13,200,,0
solidpulse,3659,0.15,200,,0
sanctuary,3660,0.22,200,,0
poolside,3661,0.88,200,,0
zksynth,3662,0.24,200,,0
nolus-protocol,3663,0.76,200,,0
primex-finance,3664,1.52,200,,0
sky-rwa,3665,0.45,200,,0
caviarnine-lsu-pool,3666,0.17,200,,0
amnis-finance,3667,0.17,200,,0
zebra-v1,3668,0.25,200,,0
anon-social,3669,0.15,200,,0
cog,3670,0.67,200,,0
papyrus-swap,3671,0.23,200,,0
marinade-native,3672,0.17,200,,0
nata-network,3673,0.47,200,,0
atrofarm,3674,0.7,200,,0
chainlink-ccip,3675,0.0,200,,0
scribeswap,3676,0.18,200,,0
sdex,3677,0.16,200,,0
merkle-trade,3678,0.17,200,,0
phase,3679,0.38,200,,0
statix-farm,3680,0.58,200,,0
slingshot,3681,0.0,200,,0
candyswap,3682,0.16,200,,0
siennalend,3683,0.74,200,,0
jamfrens,3684,0.17,200,,0
elysiumswap,3685,0.21,200,,0
lifinity-v2,3686,1.08,200,,0
shuriken,3687,0.0,200,,0
hydt-protocol,3688,0.39,200,,0
songtech,3689,0.15,200,,0
supersweth-vault,3690,0.17,200,,0
velvet-v2,3691,3.71,200,,0
pooltogether-v4,3692,0.49,200,,0
pooltogether-v5,3693,1.23,200,,0
everdex,3694,0.53,200,,0
coffee-dex,3695,0.54,200,,0
baseyield,3696,0.27,200,,0
alien-base-area51,3697,0.19,200,,0
hashnote-usyc,3698,0.33,200,,0
elysium-bridge,3699,0.4,200,,0
cswap-dex,3700,0.16,200,,0
chiliswap,3701,0.22,200,,0
cyberconnect,3702,0.0,200,,0
chainchat,3703,0.16,200,,0
match-finance,3704,0.33,200,,0
aptin-finance-v2,3705,0.86,200,,0
dyson-finance,3706,0.39,200,,0
tokenfi,3707,0.43,200,,0
mev-protocol,3708,0.16,200,,0
frensly,3709,0.15,200,,0
algebra-integral,3710,0.0,200,,0
volo,3711,0.17,200,,0
spirit-farm,3712,0.38,200,,0
touch.fan,3713,0.4,200,,0
sharkswap-dex,3714,0.27,200,,0
realperp,3715,0.47,200,,0
swapsicle-v2,3716,1.26,200,,0
rivera-money,3717,0.78,200,,0
accumulator,3718,0.16,200,,0
aitech,3719,0.28,200,,0
spooky-base,3720,0.3,200,,0
perseid-finance,3721,0.16,200,,0
hipo,3722,0.16,200,,0
paal-ai,3723,0.27,200,,0
jumpdefi,3724,0.18,200,,0
bwswap,3725,0.18,200,,0
equation-v1,3726,0.51,200,,0
quantum-unit,3727,0.15,200,,0
gondi-v1,3728,0.3,200,,0
b2b,3729,0.33,200,,0
hi.market,3730,0.34,200,,0
xave-finance,3731,0.68,200,,0
robinhood,3732,0.92,200,,0
chat3,3733,0.16,200,,0
turnup,3734,0.12,200,,0
baki,3735,0.16,200,,0
mirakle-defi,3736,0.41,200,,0
lockon,3737,0.39,200,,0
rumi-finance,3738,0.07,200,,0
lst-optimizer,3739,0.15,200,,0
kai-finance,3740,0.26,200,,0
torus,3741,0.38,200,,0
loreum,3742,0.0,200,,0
quickswap-liquidity-hub,3743,0.0,200,,0
coffer-city,3744,0.15,200,,0
lendora-protocol,3745,0.04,200,,0
davincigraph,3746,0.06,200,,0
intentx,3747,0.3,200,,0
marginly,3748,0.88,200,,0
grokswap,3749,0.18,200,,0
metavault-v3,3750,0.71,200,,0
wemix-concentrated-range-deposit,3751,0.23,200,,0
stars-league,3752,0.15,200,,0
xoxno,3753,0.0,200,,0
acala-euphrates,3754,0.2,200,,0
hot-takes,3755,0.15,200,,0
sanko-gamecorp,3756,0.15,200,,0
tagdottech,3757,0.15,200,,0
goku-money,3758,0.34,200,,0
derivio,3759,0.32,200,,0
drawtech,3760,0.15,200,,0
hopr,3761,0.28,200,,0
xfam.tech,3762,0.15,200,,0
mu-exchange,3763,0.16,200,,0
boom,3764,0.37,200,,0
cryptoo-tech,3765,0.14,200,,0
t2t2,3766,0.8,200,,0
defo,3767,0.14,200,,0
dexland,3768,0.14,200,,0
reyield-finance,3769,0.66,200,,0
kamino-lend,3770,1.3,200,,0
pattieswap,3771,0.26,200,,0
caviarnine-order-book,3772,0.15,200,,0
elektrik,3773,0.37,200,,0
chimeradex-swap,3774,0.33,200,,0
chimeradex-lend,3775,0.27,200,,0
ducky-city-sofi,3776,0.15,200,,0
arbitrum-bridge,3777,20.17,200,,0
arbitrum-nova-bridge,3778,1.42,200,,0
avalanche-core-bridge,3779,1.36,200,,0
base-bridge,3780,6.11,200,,0
linea-bridge,3781,1.93,200,,0
mantle-bridge,3782,0.95,200,,0
metis-bridge,3783,0.64,200,,0
optimism-bridge,3784,5.48,200,,0
polygon-zkevm-bridge,3785,6.44,200,,0
scroll-bridge,3786,1.05,200,,0
starknet-bridge,3787,0.79,200,,0
zksync-era-txbridge,3788,5.24,200,,0
hummus-weighted,3789,0.36,200,,0
frankencoin,3790,0.35,200,,0
maya-protocol,3791,1.21,200,,0
voodoo-trade-base,3792,0.32,200,,0
notional-v3,3793,1.62,200,,0
9inch-v2,3794,2.4,200,,0
sweep,3795,0.63,200,,0
ura-dex,3796,0.19,200,,0
rakeoff,3797,0.15,200,,0
amet-finance,3798,0.26,200,,0
warp-dex,3799,0.25,200,,0
nocturne,3800,0.22,200,,0
bedrock-uniiotx,3801,0.16,200,,0
krunch-defi,3802,0.13,200,,0
mama,3803,0.26,200,,0
thala-lsd,3804,0.16,200,,0
shekelswap,3805,0.32,200,,0
rollup-finance-stake,3806,0.27,200,,0
bril-finance,3807,0.45,200,,0
toupee.tech,3808,0.46,200,,0
aggre,3809,0.0,200,,0
stellaris-finance,3811,0.36,200,,0
coupon-finance,3812,0.29,200,,0
alephium-bridge,3813,0.39,200,,0
sumer.money,3814,2.55,200,,0
basemax,3815,0.42,200,,0
xfai,3816,0.78,200,,0
stryke-clamm,3817,0.44,200,,0
gable-finance,3818,0.15,200,,0
black-panther,3819,0.15,200,,0
handle.fi-hsp,3820,0.12,200,,0
particles-money,3821,0.43,200,,0
hover,3822,0.45,200,,0
keom-protocol,3823,2.33,200,,0
blast-pre-launch-farm,3824,0.21,200,,0
ayin,3825,0.51,200,,0
yelay-v2,3826,0.41,200,,0
sushi-aptos,3827,0.48,200,,0
white-protocol,3828,0.23,200,,0
citadelswap,3829,0.29,200,,0
woken-exchange,3830,0.29,200,,0
sailing-protocol,3831,0.14,200,,0
lendlord,3832,0.52,200,,0
amped-finance,3833,0.54,200,,0
definitely,3834,0.19,200,,0
substance-exchange,3835,0.4,200,,0
chimpx-ai,3836,0.25,200,,0
dyorswap,3837,0.8,200,,0
gondi-v2,3838,0.6,200,,0
ionise,3839,0.37,200,,0
plunderswap-v2,3840,0.21,200,,0
artcpaclub,3841,0.74,200,,0
modswap,3842,0.14,200,,0
clink,3843,0.15,200,,0
zkusd,3844,0.23,200,,0
oceanos,3845,0.18,200,,0
llamaswap,3847,0.0,200,,0
backbone-labs,3848,0.62,200,,0
button-tranche,3849,0.16,200,,0
fuzion-bonds,3850,0.31,200,,0
fuzion-ignition,3851,0.13,200,,0
fuzion-plasma,3852,0.34,200,,0
chainflip,3853,0.44,200,,0
rosswap,3855,0.16,200,,0
peerme,3856,1.09,200,,0
deri-v4,3857,1.04,200,,0
amulet-v2,3858,0.93,200,,0
10kdex,3859,0.22,200,,0
hot-cross,3860,0.38,200,,0
rsk-bridge,3861,0.6,200,,0
sovryn-bridge,3862,0.93,200,,0
csix,3863,0.26,200,,0
dfx-v3,3864,0.72,200,,0
hatom-booster,3865,0.26,200,,0
rainbow-bridge,3866,0.52,200,,0
ascent-exchange-v1,3867,0.19,200,,0
ascent-exchange-v3,3868,0.38,200,,0
charm-finance-v2,3869,3.46,200,,0
beta-finance-v2,3870,1.48,200,,0
wildcat-protocol,3871,0.48,200,,0
bear-vs-bull,3872,0.0,200,,0
brewswap,3873,0.38,200,,0
issuaa,3874,0.15,200,,0
aimbot,3875,0.0,200,,0
button-wrappers,3876,0.78,200,,0
solana-name-service,3877,0.0,200,,0
thick,3878,0.64,200,,0
cherrylend,3879,0.46,200,,0
starkdefi,3880,0.46,200,,0
banx,3881,0.26,200,,0
meth-protocol,3882,0.16,200,,0
storm-trade,3883,0.18,200,,0
newswap,3884,0.49,200,,0
arcane-dex,3885,0.0,200,,0
fortunafi,3886,0.36,200,,0
myswap-cl,3887,0.46,200,,0
alien-base-v3,3888,0.72,200,,0
yieldlend,3889,0.5,200,,0
lumi-finance,3890,0.37,200,,0
degate,3891,3.63,200,,0
detto-finance,3892,0.06,200,,0
dvol,3894,0.59,200,,0
cryptex-pi,3895,0.15,200,,0
neko,3896,0.26,200,,0
astrolescent,3897,0.47,200,,0
poolshark,3899,0.65,200,,0
cardano,3900,0.0,200,,0
zebra-v2,3901,0.45,200,,0
glori-finance,3902,0.49,200,,0
rain.fi,3903,2.33,200,,0
weft-v1,3904,0.55,200,,0
chainlink-staking,3905,0.26,200,,0
rangers-bridge,3906,0.16,200,,0
ryze.fi,3907,0.15,200,,0
lynex-v1,3908,0.61,200,,0
hashstack,3909,0.62,200,,0
gryphon,3910,0.18,200,,0
metavault-derivatives-v2,3911,0.22,200,,0
dinero-(pxeth),3912,0.24,200,,0
kim-exchange-v1,3913,0.19,200,,0
xswap-v3,3914,0.39,200,,0
teddyswap,3915,0.15,200,,0
vault-tech,3916,0.26,200,,0
stablecomp,3917,0.24,200,,0
butter.xyz,3918,0.47,200,,0
spinaqdex,3919,0.18,200,,0
borb,3920,0.14,200,,0
pharaoh-cl,3921,1.6,200,,0
love.io,3922,0.51,200,,0
derive-v2,3923,1.02,200,,0
d8x,3924,0.41,200,,0
singularitynet-agix-staking,3925,0.29,200,,0
accumulated-finance,3926,0.72,200,,0
bebop,3927,0.0,200,,0
jibswap,3928,0.26,200,,0
syncus,3929,0.54,200,,0
butterfly-finance,3930,0.54,200,,0
symmetry-trade,3931,0.15,200,,0
vivacity-finance,3932,0.35,200,,0
renzo,3933,0.7,200,,0
stackingdao,3934,0.15,200,,0
boba-bridge,3935,0.9,200,,0
zksync-lite-bridge,3936,4.06,200,,0
1155tech,3937,0.14,200,,0
unitus,3938,4.51,200,,0
archly-v2,3940,4.37,200,,0
yldr,3941,1.48,200,,0
bitstable-finance,3942,0.58,200,,0
lolik-liquid-staking,3943,0.15,200,,0
allbridge-core,3944,0.92,200,,0
gracy-staking,3945,0.25,200,,0
kelp,3946,0.72,200,,0
desyn-safe,3947,0.81,200,,0
chain-fusion,3948,0.39,200,,0
parcl-v3,3950,0.15,200,,0
odos,3951,0.0,200,,0
multibit-protocol,3952,0.98,200,,0
milkyway-zone,3953,0.15,200,,0
surf-protocol,3954,0.29,200,,0
balanced-dollar,3956,0.31,200,,0
yiedl-vaults,3957,0.14,200,,0
dsf.finance,3958,0.14,200,,0
poor-exchange,3959,0.17,200,,0
landx-finance,3960,0.15,200,,0
inferno-swap,3961,0.0,200,,0
cerra,3962,0.47,200,,0
virtuswap,3963,1.82,200,,0
stakee,3964,0.15,200,,0
dojoswap-amm,3965,0.33,200,,0
baptswap-v2,3966,0.25,200,,0
zebradao,3967,0.69,200,,0
vaulta-ram,3968,0.15,200,,0
magma-finance,3969,0.16,200,,0
sideswap,3970,0.25,200,,0
popfi,3971,0.12,200,,0
agus,3972,0.26,200,,0
yearn-ether,3973,0.43,200,,0
venuswap,3974,0.22,200,,0
bitswap,3975,0.44,200,,0
orion-liquidity-nodes,3976,6.19,200,,0
squadefi,3977,0.13,200,,0
interlay-dex,3978,0.27,200,,0
dexhunter,3979,0.0,200,,0
conveyor,3980,0.0,200,,0
aftermath-aggregator,3981,0.0,200,,0
kyberswap-aggregator,3982,0.0,200,,0
immortalx,3983,0.14,200,,0
kryptonite,3984,0.49,200,,0
cleopatra-cl,3985,0.59,200,,0
dropcopy,3986,0.13,200,,0
bracketx,3987,0.14,200,,0
panther-protocol,3988,0.35,200,,0
abstradex,3989,0.71,200,,0
interlay-lending,3990,0.49,200,,0
archon-bridge,3991,0.59,200,,0
yield24,3992,0.23,200,,0
cauldron,3993,0.12,200,,0
solana-miner,3994,0.0,200,,0
parasail,3995,0.19,200,,0
commudao-gameswap,3996,0.23,200,,0
compound-v1,3997,2.31,200,,0
idex-v1,3998,0.14,200,,0
cega-v2,3999,0.52,200,,0
artdefinance,4000,0.23,200,,0
creo-engine,4001,0.24,200,,0
donaswap-v2,4002,1.4,200,,0
kuma-protocol,4003,0.35,200,,0
csrfi,4004,0.14,200,,0
shimmerbridge,4005,1.06,200,,0
merchant-moe-dex,4006,0.84,200,,0
cakepie,4007,1.14,200,,0
panora,4008,0.0,200,,0
squadswap-v2,4009,0.9,200,,0
squadswap-v3,4010,0.77,200,,0
injective,4011,0.0,200,,0
margined-protocol,4012,0.34,200,,0
bswap-dex,4013,0.13,200,,0
bevm,4014,0.14,200,,0
deepr-finance,4015,0.48,200,,0
kana-labs,4016,0.0,200,,0
bank-ai,4017,0.19,200,,0
baptswap-v2.1,4018,0.28,200,,0
ajna-v2,4019,2.67,200,,0
rif-on-chain,4020,0.14,200,,0
creampan-finance,4021,0.14,200,,0
pyth-network,4022,0.24,200,,0
inu-fair,4023,0.1,200,,0
tropicalswap,4024,0.24,200,,0
morpho-blue,4025,4.17,200,,0
fwx-derivatives,4026,0.97,200,,0
hexaswap,4027,0.16,200,,0
stepn,4028,0.0,200,,0
manxswap,4029,0.16,200,,0
genesislrt-(native-restaking),4030,0.14,200,,0
sunswap-v3,4031,0.54,200,,0
manta-pacific,4032,0.85,200,,0
silostake,4033,0.14,200,,0
coincollect,4034,0.45,200,,0
firepotswap,4035,0.17,200,,0
bow-leverage,4036,0.22,200,,0
lila-finance,4037,0.21,200,,0
kim-exchange-v2,4038,0.34,200,,0
size-lending,4039,0.13,200,,0
icdex,4040,0.14,200,,0
horiza,4041,0.88,200,,0
coindcx,4042,4.27,200,,0
liquidloans,4043,0.29,200,,0
jiblend,4044,0.44,200,,0
sudo-perps,4045,0.32,200,,0
wemix-liquid-staking,4046,0.14,200,,0
zkfairswap,4047,0.23,200,,0
circlepacific,4048,0.15,200,,0
zerion-wallet,4049,0.0,200,,0
ferdyflip,4050,0.36,200,,0
applepie,4051,0.3,200,,0
minterest,4052,1.15,200,,0
nostra-pools,4053,0.41,200,,0
init-capital,4054,1.03,200,,0
fyde-protocol,4055,1.38,200,,0
dojoswap-lsd,4056,0.14,200,,0
swapr-v3,4057,0.62,200,,0
brickken,4058,0.36,200,,0
aptoslaunch,4059,0.39,200,,0
print3r,4060,0.24,200,,0
meridian-lend,4061,1.5,200,,0
deltaswap,4062,1.23,200,,0
peapods-finance,4063,3.69,200,,0
biokript,4064,0.24,200,,0
ilend-v1,4065,0.42,200,,0
minu,4066,0.13,200,,0
dydx-v4,4067,0.13,200,,0
basex-finance,4068,0.42,200,,0
possum-labs,4069,0.26,200,,0
ionic-protocol,4070,2.32,200,,0
fringe-v2,4071,2.93,200,,0
nile-cl,4072,0.87,200,,0
xenwave,4073,0.12,200,,0
equation-v2,4074,0.13,200,,0
eigenpie,4075,0.6,200,,0
jupiter-perpetual-exchange,4077,0.35,200,,0
swell-liquid-restaking,4078,0.14,200,,0
aspida,4079,0.14,200,,2
blueberry,4080,0.65,200,,2
inceptionlrt-(isolated-restaking),4081,0.5,200,,2
ispolink,4082,0.45,200,,2
ninjaroll,4083,0.22,200,,2
hydro-protocol,4084,0.26,200,,2
tenderize-v2,4085,0.26,200,,2
garden,4086,0.29,200,,2
lexer-markets,4087,0.21,200,,2
puffer-stake,4088,0.14,200,,2
vector-reserve,4089,0.53,200,,0
mint-club-v2,4090,2.61,200,,0
binaryx-platform,4091,0.13,200,,0
3a-dao,4092,0.46,200,,0
neptune-finance,4093,0.63,200,,0
hyperion-exchange,4094,0.12,200,,0
ocelotdex,4095,0.2,200,,0
salvor,4096,0.4,200,,0
zedaswap,4097,0.13,200,,0
zearn-protocol,4098,0.17,200,,0
modeswap,4099,0.2,200,,0
pike,4100,0.33,200,,0
omnipool,4101,0.13,200,,0
pingu-exchange,4102,0.3,200,,0
prime-staked-eth,4103,0.29,200,,0
katanaswap,4104,0.18,200,,0
anzen-v1,4105,0.23,200,,0
bluewhale,4106,0.45,200,,0
flashtrade,4107,0.62,200,,0
avantis,4108,0.14,200,,0
segment-finance,4109,1.93,200,,0
kinetix-derivatives-v2,4110,0.16,200,,0
sygma,4111,0.14,200,,0
syno-finance,4112,1.21,200,,0
hiveswap-v3,4113,0.34,200,,0
claystack-matic,4114,0.13,200,,0
